filepath,PQ
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08570.wav,8.690146037510463
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08571.wav,7.071947370256696
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08572.wav,7.819381441388812
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08573.wav,8.416783469063896
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08574.wav,8.774588448660714
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08575.wav,6.934785161699567
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08576.wav,7.798922402518135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08577.wav,7.090554237365723
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08578.wav,8.206400871276855
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08579.wav,6.410206386021206
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08580.wav,8.139279910496303
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08581.wav,7.134821755545479
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08582.wav,8.449085099356514
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08583.wav,7.003464017595563
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08584.wav,7.76587690625872
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08585.wav,6.06440544128418
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08586.wav,8.339689799717494
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08587.wav,7.612659590584892
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08588.wav,8.087853022984095
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08589.wav,6.8987090247018
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08590.wav,8.591891697474889
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08591.wav,7.0527866908482135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08592.wav,8.278634207589286
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08593.wav,8.337207521711077
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08594.wav,7.576588903154645
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08595.wav,6.826690946306501
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08596.wav,8.252005577087402
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08597.wav,7.819628034319196
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08598.wav,8.358754430498395
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08599.wav,6.208935465131487
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08600.wav,8.220373562404088
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08601.wav,6.561472075326103
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08602.wav,8.16425051007952
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08603.wav,7.018029349190849
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08604.wav,8.16601276397705
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08605.wav,6.890204293387276
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08606.wav,7.632675170898437
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08607.wav,8.21476663861956
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08608.wav,8.324048178536552
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08609.wav,6.895505360194615
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08610.wav,7.897263254438128
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08611.wav,7.273312977382115
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08612.wav,7.680121149335589
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08613.wav,6.582036018371582
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08614.wav,8.631023679460798
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08615.wav,6.954473086765835
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08616.wav,7.395095143999372
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08617.wav,6.833194323948452
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08618.wav,7.641609736851284
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08619.wav,6.314712251935687
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08620.wav,8.214098385402135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08621.wav,7.571955408368792
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08622.wav,8.529320444379534
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08623.wav,5.826424189976284
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08624.wav,8.536498887198311
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08625.wav,7.278473036629814
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08626.wav,7.805429867335728
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08627.wav,6.039143289838519
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08628.wav,7.92328153337751
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08629.wav,7.589264597211565
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08630.wav,8.469117709568568
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08631.wav,6.558207103184292
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08632.wav,8.039379119873047
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08633.wav,6.400975499834333
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08634.wav,8.023415293012347
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08635.wav,7.008880887712751
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08636.wav,8.456157956804548
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08637.wav,6.881520407540458
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08638.wav,7.674830300467354
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08639.wav,7.164924485342842
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08640.wav,8.563757623944964
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08641.wav,6.943120275224958
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08642.wav,8.144908632550921
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08643.wav,6.814770698547363
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08644.wav,7.97628470829555
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08645.wav,6.329210826328823
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08646.wav,8.112619944981166
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08647.wav,6.771225248064313
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08648.wav,7.853668757847378
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08649.wav,6.11708232334682
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08650.wav,8.355362074715751
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08651.wav,6.20265143258231
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08652.wav,7.725246974400112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08653.wav,6.981598309108189
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08654.wav,8.338984761919294
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08655.wav,6.275269644601005
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08656.wav,7.804736409868513
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08657.wav,6.591132027762276
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08658.wav,8.392086710248675
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08659.wav,7.228388105119977
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08660.wav,6.98368958064488
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08661.wav,5.907965387616839
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08662.wav,8.667810985020228
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08663.wav,7.060055732727051
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08664.wav,8.281254087175641
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08665.wav,6.901264871869769
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08666.wav,8.175176892961774
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08667.wav,6.887948853628975
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08668.wav,7.778403418404716
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08669.wav,6.567472730364118
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08670.wav,7.374690600803921
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08671.wav,6.825352396283831
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08672.wav,8.095763751438685
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08673.wav,6.39338493347168
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08674.wav,8.001477377755302
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08675.wav,6.584865025111607
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08676.wav,7.1143524987357
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08677.wav,6.75067492893764
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08678.wav,7.643323625837054
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08679.wav,6.800485338483538
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08680.wav,8.231549944196429
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08681.wav,6.9497469493321
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08682.wav,8.502141407557897
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08683.wav,6.363404137747628
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08684.wav,8.39193684714181
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08685.wav,6.780686378479004
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08686.wav,7.810260227748325
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08687.wav,5.986292702811104
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08688.wav,7.75519779750279
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08689.wav,6.841438157217842
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08690.wav,7.675837108067104
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08691.wav,5.550827980041504
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08692.wav,7.903990064348493
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08693.wav,6.603375843593052
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08694.wav,7.804656709943499
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08695.wav,6.26704284123012
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08696.wav,8.613786697387695
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08697.wav,6.491220338003975
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08698.wav,8.705850328717913
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08699.wav,8.012300900050572
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08700.wav,8.193413870675224
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08701.wav,6.473271506173271
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08702.wav,7.998850686209542
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08703.wav,6.444336346217564
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08704.wav,8.416459900992256
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08705.wav,7.43718147277832
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08706.wav,8.190185683114189
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08707.wav,6.248209817068917
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08708.wav,7.810851505824497
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08709.wav,6.34237561907087
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08710.wav,8.215725762503487
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08711.wav,6.640302794320244
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08712.wav,7.721678870064872
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08713.wav,6.060413633074079
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08714.wav,8.06548799787249
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08715.wav,6.685051918029785
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08716.wav,7.893358639308384
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08717.wav,6.134819984436035
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08718.wav,8.403598240443639
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08719.wav,7.138416426522392
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08720.wav,8.279589925493513
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08721.wav,7.156566211155483
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08722.wav,8.885072980608259
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08723.wav,6.718935285295759
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08724.wav,8.134645053318568
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08725.wav,7.28928974696568
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08726.wav,8.159915379115514
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08727.wav,5.757895197187152
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08728.wav,7.833060537065778
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08729.wav,5.760173116411481
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08730.wav,8.476403100149971
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08731.wav,6.439553669520786
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08732.wav,8.210703304835729
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08733.wav,6.532162938799177
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08734.wav,7.972566059657505
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08735.wav,6.146806989397321
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08736.wav,8.778847285679408
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08737.wav,6.479145458766392
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08738.wav,7.887407030378069
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08739.wav,6.60848753792899
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08740.wav,8.591591971261161
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08741.wav,7.589005061558315
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08742.wav,7.131496156964984
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08743.wav,6.062873431614468
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08744.wav,8.145374570574079
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08745.wav,7.001541682652065
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08746.wav,8.299561909266881
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08747.wav,6.256416184561592
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08748.wav,8.261380876813616
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08749.wav,6.555243219648089
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08750.wav,8.187872341700963
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08751.wav,7.148464066641671
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08752.wav,8.300208364214216
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08753.wav,6.782533781869072
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08754.wav,8.256220136369977
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08755.wav,6.892002650669643
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08756.wav,7.928747449602399
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08757.wav,6.5730421883719305
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08758.wav,8.7980774470738
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08759.wav,6.558171680995396
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08760.wav,8.478655815124512
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08761.wav,6.9494540350777765
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08762.wav,7.757492065429687
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08763.wav,6.335390635899135
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08764.wav,7.966900553022112
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08765.wav,7.26339476449149
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08766.wav,7.647733007158552
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08767.wav,7.563766070774624
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08768.wav,7.819570132664272
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08769.wav,6.941502434866768
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08770.wav,8.653044019426618
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08771.wav,6.691485132489886
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08772.wav,8.894274575369698
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08773.wav,7.082934379577637
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08774.wav,8.424674442836217
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08775.wav,6.953095708574567
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08776.wav,8.909247262137276
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08777.wav,7.23604610988072
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08778.wav,7.510935238429478
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08779.wav,5.8738538197108685
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08780.wav,8.4218168258667
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08781.wav,8.365482602800641
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08782.wav,8.325933047703334
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08783.wav,6.315990175519671
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08784.wav,7.997582299368721
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08785.wav,6.318361418587822
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08786.wav,8.071278163364955
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08787.wav,6.907903807503837
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08788.wav,8.096593448093959
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08789.wav,7.062975338527134
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08790.wav,8.518124307904925
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08791.wav,6.188438279288155
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08792.wav,9.164844240461075
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08793.wav,6.515400069100517
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08794.wav,8.139942032950264
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08795.wav,6.374985831124443
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08796.wav,8.106543677193779
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08797.wav,6.667472975594658
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08798.wav,8.653410502842494
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08799.wav,6.227902003696987
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08800.wav,8.173587662833077
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08801.wav,6.974043164934431
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08802.wav,7.721789223807198
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08803.wav,6.347556795392718
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08804.wav,7.862780434744698
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08805.wav,7.038840566362653
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08806.wav,8.158423560006279
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08807.wav,6.5298373358590265
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08808.wav,8.123626027788434
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08809.wav,6.637003762381417
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08810.wav,8.415265083312988
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08811.wav,6.796820504324776
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08812.wav,7.535251889910016
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08813.wav,5.964053698948452
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08814.wav,8.023230688912529
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08815.wav,6.486443792070661
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08816.wav,8.140536717006139
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08817.wav,6.452072007315499
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08818.wav,8.308685847691127
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08819.wav,6.45284925188337
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08820.wav,7.546910558428083
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08821.wav,5.98912102835519
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08822.wav,8.679372242518834
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08823.wav,5.829806327819824
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08824.wav,7.991746493748256
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08825.wav,6.00973401750837
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08826.wav,8.18092141832624
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08827.wav,6.640824590410505
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08828.wav,7.442827905927386
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08829.wav,6.465651648385185
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08830.wav,7.735376358032227
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08831.wav,6.106885501316616
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08832.wav,8.485780443464007
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08833.wav,6.004998343331474
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08834.wav,8.237560817173549
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08835.wav,6.857542310442243
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08836.wav,7.528082302638462
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08837.wav,6.445563861301968
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08838.wav,8.461219923836845
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08839.wav,6.614653042384556
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08840.wav,8.093116624014717
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08841.wav,6.897247859409878
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08842.wav,8.2175874710083
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08843.wav,6.361752918788365
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08844.wav,7.888060297284808
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08845.wav,6.523661613464356
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08846.wav,8.277149200439453
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08847.wav,6.129519598824638
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08848.wav,7.995781898498535
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08849.wav,6.050957952226911
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08850.wav,9.106404440743583
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08851.wav,6.6179977144513815
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08852.wav,8.265987123761859
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08853.wav,7.011485780988421
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08854.wav,8.261523246765137
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08855.wav,7.702513422284808
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08856.wav,7.498038836887905
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08857.wav,6.916330882481167
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08858.wav,7.600812230791364
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08859.wav,7.535789353506905
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08860.wav,7.690411295209612
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08861.wav,6.551433971949986
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08862.wav,8.420425142560687
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08863.wav,6.962832723345075
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08864.wav,8.60490253993443
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08865.wav,6.909491675240654
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08866.wav,8.343087605067662
