filepath,ground_truth,predicted,abs_error
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13960.wav,7.949344771248954,8.179347038269043,0.2300022670200894
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03733.wav,6.6211884362357,6.626736640930176,0.0055482046944757
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03050.wav,8.214201927185059,8.299211502075195,0.08500957489013672
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06650.wav,7.572248322623116,7.643259048461914,0.0710107258387982
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03503.wav,5.138201713562012,5.083889961242676,0.05431175231933594
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06463.wav,5.950164794921875,5.851707458496094,0.09845733642578125
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14710.wav,8.011781828744072,8.087586402893066,0.07580457414899477
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 04851.wav,7.9938139234270364,7.709200859069824,0.28461306435721223
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16235.wav,4.318235261099679,4.29856014251709,0.019675118582589413
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11611.wav,4.748406410217285,4.615655899047852,0.1327505111694336
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10600.wav,8.157933780125209,8.194323539733887,0.03638975960867796
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06178.wav,7.978107588631767,8.086385726928711,0.108278138296944
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06198.wav,7.593441009521484,7.555259704589844,0.038181304931640625
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21704.wav,8.571491241455078,8.608611106872559,0.03711986541748047
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13213.wav,6.198341505868095,6.104683876037598,0.09365762983049741
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05921.wav,6.208624158586774,5.99687385559082,0.211750302995954
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 21423.wav,5.637947491237095,5.494477272033691,0.14347021920340364
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18768.wav,8.259167671203613,8.418196678161621,0.1590290069580078
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14674.wav,8.602168219430107,8.841120719909668,0.23895250047956118
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15312.wav,8.24375970023019,8.319195747375488,0.07543604714529906
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 12964.wav,8.117202350071498,8.285684585571289,0.16848223549979124
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05464.wav,7.958184650966099,7.818995475769043,0.13918917519705598
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20751.wav,5.6792674745832175,5.650128364562988,0.029139110020229175
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 07721.wav,6.118719918387276,6.071561813354492,0.04715810503278384
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03732.wav,8.275330407278878,8.428784370422363,0.1534539631434857
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 23103.wav,5.118328503199986,5.03952693939209,0.07880156380789582
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22012.wav,8.030813762119838,7.948603630065918,0.0822101320539197
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02425.wav,7.103631837027413,7.066397666931152,0.0372341700962604
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14002.wav,8.030451365879603,8.011152267456055,0.0192990984235486
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13398.wav,7.45851721082415,7.532296180725098,0.0737789699009479
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03518.wav,8.230557441711426,8.21860408782959,0.011953353881835938
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18350.wav,7.562721116202217,7.553126335144043,0.009594781058174462
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13838.wav,7.812560626438686,7.716385841369629,0.0961747850690573
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08821.wav,5.98912102835519,5.869376182556152,0.11974484579903777
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20924.wav,8.276116507393974,7.985926628112793,0.290189879281181
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 17608.wav,7.802795682634626,7.849737167358398,0.046941484723772575
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22881.wav,5.949436596461704,5.921823501586914,0.027613094874790356
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09043.wav,6.390796388898577,6.424262046813965,0.03346565791538758
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18158.wav,7.8970548084804,7.907278060913086,0.01022325243268618
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22843.wav,7.234273638044085,7.321933746337891,0.08766010829380555
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 11293.wav,5.338851383754185,5.179274559020996,0.1595768247331888
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 16954.wav,8.033386639186315,8.071329116821289,0.03794247763497438
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01122.wav,8.115757533482142,8.126652717590332,0.010895184108189682
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18317.wav,5.808912685939244,5.841474533081055,0.03256184714181032
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 13103.wav,6.792622974940708,6.802140235900879,0.009517260960170582
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 01288.wav,7.349551745823452,7.322031021118164,0.02752072470528777
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 19024.wav,8.372859273638044,8.359599113464355,0.013260160173688362
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09430.wav,7.008084569658552,6.907924652099609,0.10015991755894227
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05995.wav,6.889600072588239,6.909789085388184,0.02018901279994445
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 22623.wav,7.321028709411621,7.452611923217773,0.13158321380615234
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15423.wav,6.133312497820173,5.944622039794922,0.18869045802525086
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 18179.wav,6.180622918265206,6.020957946777344,0.15966497148786196
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 02229.wav,6.773410524640765,6.827210426330566,0.053799901689801644
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10621.wav,6.932648931230817,6.817071914672852,0.1155770165579657
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 06904.wav,8.341829436165947,8.326581954956055,0.015247481209891944
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08583.wav,7.003464017595563,6.971169471740723,0.032294545854840706
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 03200.wav,7.381113597324917,7.601472854614258,0.22035925728934114
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10104.wav,7.403208868844169,7.425463676452637,0.02225480760846743
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 20704.wav,8.01759924207415,8.177251815795898,0.15965257372174868
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 15394.wav,7.720728601728167,7.742506980895996,0.021778379167828987
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 08149.wav,6.478560311453682,6.524317741394043,0.045757429940360694
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 09575.wav,5.800684520176479,5.694735527038574,0.10594899313790496
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 14477.wav,6.335229873657227,6.339080810546875,0.0038509368896484375
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 10072.wav,8.483832223074776,8.365397453308105,0.11843476976667056
/home/pixaverse.admin/shashank/datset_download/degraded_samples/sample_ 05252.wav,7.566900253295898,7.5942792892456055,0.02737903594970703
